shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence
320046,45.461243,-75.754301,490007
320046,45.461243,-75.754301,500001
320046,45.461490,-75.754515,500002
320046,45.461633,-75.754632,500003
320046,45.462358,-75.755243,500004
320046,45.462940,-75.755698,500005
320046,45.463223,-75.755925,500006
320046,45.463223,-75.755925,510001
320046,45.463719,-75.756323,510002
320046,45.463773,-75.756375,510003
320046,45.463853,-75.756465,510004
320046,45.463943,-75.756556,510005
320046,45.464014,-75.756672,510006
320046,45.464085,-75.756775,510007
320046,45.464147,-75.756904,510008
320046,45.464210,-75.757033,510009
320046,45.464245,-75.757123,510010
320046,45.464316,-75.757290,510011
320046,45.464351,-75.757470,510012
320046,45.464377,-75.757611,510013
320046,45.464394,-75.757777,510014
320046,45.464411,-75.757931,510015
320046,45.464418,-75.758097,510016
320046,45.464408,-75.758264,510017
320046,45.464408,-75.758353,510018
320046,45.464220,-75.760947,510019
320046,45.464172,-75.761649,510020
320046,45.464172,-75.761649,520001
320046,45.464150,-75.761970,520002
320046,45.463951,-75.764743,520003
320046,45.463923,-75.765157,520004
320046,45.463923,-75.765157,530001
320046,45.463861,-75.766059,530002
320046,45.463869,-75.766226,530003
320046,45.463877,-75.766405,530004
320046,45.463903,-75.766597,530005
320046,45.463963,-75.766956,530006
320046,45.463998,-75.767097,530007
320046,45.464095,-75.767469,530008
320046,45.464201,-75.767778,530009
320046,45.464280,-75.767996,530010
320046,45.464318,-75.768093,530011
320046,45.464318,-75.768093,540001
320046,45.464608,-75.768845,540002
320046,45.464829,-75.769385,540003
320046,45.465333,-75.770735,540004
320046,45.465421,-75.770980,540005
320046,45.465465,-75.771185,540006
320046,45.465482,-75.771287,540007
320046,45.465495,-75.771372,540008
320046,45.465495,-75.771372,550001
320046,45.465500,-75.771403,550002
320046,45.465517,-75.771544,550003
320046,45.465523,-75.771889,550004
320046,45.465513,-75.772004,550005
320046,45.465495,-75.772145,550006
320046,45.465467,-75.772298,550007
320046,45.465448,-75.772438,550008
320046,45.465411,-75.772566,550009
320046,45.465365,-75.772706,550010
320046,45.465310,-75.772833,550011
320046,45.465255,-75.772947,550012
320046,45.465230,-75.772998,550013
320046,45.465230,-75.772998,560001
320046,45.465191,-75.773074,560002
320046,45.465045,-75.773328,560003
320046,45.464948,-75.773173,560004
320046,45.464065,-75.771946,560005
320046,45.463365,-75.770957,560006
320046,45.463365,-75.770957,570001
320046,45.462941,-75.770357,570002
320046,45.462683,-75.769996,570003
320046,45.462602,-75.769879,570004
320046,45.462549,-75.769815,570005
320046,45.462391,-75.769634,570006
320046,45.462391,-75.769634,580001
320046,45.461745,-75.768896,580002
320046,45.461513,-75.768624,580003
320046,45.461048,-75.768080,580004
320046,45.460968,-75.768028,580005
320046,45.460914,-75.767989,580006
320046,45.460842,-75.767942,580007
320046,45.460842,-75.767942,590001
320046,45.460833,-75.767937,590002
320046,45.460780,-75.767872,590003
320046,45.460619,-75.767678,590004
320046,45.460539,-75.767575,590005
320046,45.460546,-75.767549,590006
320046,45.460546,-75.767549,600001
320046,45.460539,-75.767575,600002
320046,45.460485,-75.767497,600003
320046,45.460396,-75.767406,600004
320046,45.460306,-75.767341,600005
320046,45.460253,-75.767289,600006
320046,45.460190,-75.767237,600007
320046,45.460109,-75.767198,600008
320046,45.460019,-75.767158,600009
320046,45.459939,-75.767132,600010
320046,45.458716,-75.766923,600011
320046,45.458563,-75.766844,600012
320046,45.458541,-75.767458,600013
320046,45.459288,-75.767627,600014
320047,45.432916,-75.709525,10001
320047,45.432407,-75.709625,10002
320047,45.432217,-75.709661,10003
320047,45.432073,-75.709646,10004
320047,45.432065,-75.709595,10005
320047,45.432038,-75.709480,10006
320047,45.431985,-75.709313,10007
320047,45.431932,-75.709159,10008
320047,45.431853,-75.708953,10009
320047,45.431658,-75.708401,10010
320047,45.431127,-75.706950,10011
320047,45.430778,-75.705988,10012
320047,45.430778,-75.705988,20001
320047,45.430764,-75.705948,20002
320047,45.430348,-75.704767,20003
320047,45.429524,-75.702711,20004
320047,45.429258,-75.701966,20005
320047,45.429250,-75.701928,20006
320047,45.429241,-75.701902,20007
320047,45.429137,-75.701274,20008
320047,45.429034,-75.700340,20009
320047,45.428806,-75.699404,20010
320047,45.428764,-75.698994,20011
320047,45.428785,-75.698483,20012
320047,45.428642,-75.698226,20013
320047,45.428556,-75.697535,20014
320047,45.428563,-75.697216,20015
320047,45.428563,-75.697216,30001
320047,45.428569,-75.696921,30002
320047,45.428561,-75.696793,30003
320047,45.428544,-75.696563,30004
320047,45.428619,-75.696180,30005
320047,45.428655,-75.696053,30006
320047,45.429368,-75.694341,30007
320047,45.429368,-75.694341,40001
320047,45.429487,-75.694056,40002
320047,45.430245,-75.692288,40003
320047,45.430571,-75.691530,40004
320047,45.430571,-75.691530,50001
320047,45.431185,-75.690101,50002
320047,45.431833,-75.688549,50003
320047,45.431369,-75.688129,50004
320047,45.431369,-75.688129,60001
320047,45.431189,-75.687966,60002
320047,45.430681,-75.687533,60003
320047,45.430681,-75.687533,70001
320047,45.430580,-75.687447,70002
320047,45.430428,-75.687305,70003
320047,45.429371,-75.686397,70004
320047,45.429147,-75.686190,70005
320047,45.429074,-75.686131,70006
320047,45.429074,-75.686131,80001
320047,45.428870,-75.685969,80002
320047,45.428754,-75.685776,80003
320047,45.428014,-75.687531,80004
320047,45.427732,-75.688222,80005
320047,45.427732,-75.688222,90001
320047,45.427530,-75.688714,90002
320047,45.427101,-75.689693,90003
320047,45.427028,-75.689871,90004
320047,45.426727,-75.690545,90005
320047,45.426216,-75.691702,90006
320047,45.426024,-75.692147,90007
320047,45.425738,-75.692805,90008
320047,45.425738,-75.692805,100001
320047,45.425494,-75.693368,100002
320047,45.425184,-75.694029,100003
320047,45.425184,-75.694029,110001
320047,45.425184,-75.694029,110002
320047,45.424783,-75.694893,110003
320047,45.424007,-75.696673,110004
320047,45.423697,-75.697411,110005
320047,45.423553,-75.697759,110006
320047,45.423553,-75.697759,120001
320047,45.423477,-75.697945,120002
320047,45.422838,-75.699433,120003
320047,45.422785,-75.699553,120004
320047,45.422785,-75.699553,130001
320047,45.422637,-75.699890,130002
320047,45.421806,-75.701900,130003
320047,45.421384,-75.702861,130004
320047,45.421384,-75.702861,140001
320047,45.420902,-75.703959,140002
320047,45.420071,-75.705904,140003
320047,45.420007,-75.706057,140004
320047,45.419961,-75.706197,140005
320047,45.419714,-75.706769,140006
320047,45.419714,-75.706769,150001
320047,45.419358,-75.707595,150002
320047,45.419321,-75.707825,150003
320047,45.419019,-75.708550,150004
320047,45.418882,-75.708983,150005
320047,45.418863,-75.709123,150006
320047,45.418833,-75.709506,150007
320047,45.419007,-75.710607,150008
320047,45.419113,-75.710915,150009
320047,45.419246,-75.711185,150010
320047,45.419513,-75.711636,150011
320047,45.421136,-75.712743,150012
320047,45.422552,-75.713694,150013
320047,45.422812,-75.713851,150014
320047,45.423063,-75.713956,150015
320047,45.423117,-75.713982,150016
320047,45.423324,-75.714049,150017
320047,45.423575,-75.714090,150018
320047,45.423836,-75.714106,150019
320047,45.424197,-75.714090,150020
320047,45.424197,-75.714090,160001
320047,45.424287,-75.714087,160002
320047,45.424467,-75.714050,160003
320047,45.424620,-75.714027,160004
320047,45.424654,-75.714014,160005
320047,45.424654,-75.714014,170001
320047,45.426203,-75.713725,170002
320047,45.426203,-75.713725,180001
320047,45.427071,-75.713598,180002
320047,45.428071,-75.713444,180003
320047,45.429819,-75.713137,180004
320047,45.429819,-75.713137,190001
320047,45.429909,-75.713122,190002
320047,45.429945,-75.713110,190003
320047,45.430910,-75.712930,190004
320047,45.431036,-75.712919,190005
320047,45.431144,-75.712907,190006
320047,45.431360,-75.712885,190007
320047,45.432333,-75.712705,190008
320047,45.432486,-75.712681,190009
320047,45.432577,-75.712657,190010
320047,45.433008,-75.712579,190011
320047,45.433008,-75.712579,200001
320047,45.433640,-75.712466,200002
320047,45.434358,-75.712342,200003
320047,45.434358,-75.712342,210001
320047,45.434884,-75.712251,210002
320047,45.435776,-75.712084,210003
320047,45.436001,-75.712010,210004
320047,45.436587,-75.711864,210005
320047,45.437128,-75.711730,210006
320047,45.437281,-75.711706,210007
320047,45.437354,-75.711661,210008
320047,45.437354,-75.711661,220001
320047,45.437381,-75.711643,220002
320047,45.437379,-75.711861,220003
320047,45.437369,-75.712014,220004
320047,45.437383,-75.712666,220005
320047,45.437391,-75.712833,220006
320047,45.437381,-75.712999,220007
320047,45.437234,-75.714991,220008
320047,45.437186,-75.715627,220009
320047,45.437186,-75.715627,230001
320047,45.437096,-75.716805,230002
320047,45.437068,-75.717209,230003
320047,45.437068,-75.717209,240001
320047,45.436968,-75.718632,240002
320047,45.436849,-75.720280,240003
320047,45.436826,-75.720614,240004
320047,45.436826,-75.720614,250001
320047,45.436780,-75.721263,250002
320047,45.436702,-75.722260,250003
320047,45.438177,-75.722470,250004
320047,45.438512,-75.722515,250005
320047,45.438512,-75.722515,260001
320047,45.439526,-75.722654,260002
320047,45.439616,-75.722668,260003
320047,45.439706,-75.722694,260004
320047,45.439795,-75.722721,260005
320047,45.439876,-75.722773,260006
320047,45.439939,-75.722825,260007
320047,45.440019,-75.722890,260008
320047,45.440091,-75.722955,260009
320047,45.440287,-75.723213,260010
320047,45.440332,-75.723316,260011
320047,45.440385,-75.723432,260012
320047,45.440420,-75.723547,260013
320047,45.440438,-75.723624,260014
320047,45.440456,-75.723663,260015
320047,45.440482,-75.723791,260016
320047,45.440499,-75.723906,260017
320047,45.440498,-75.724021,260018
320047,45.440505,-75.724443,260019
320047,45.440565,-75.726260,260020
320047,45.440578,-75.727002,260021
320047,45.440563,-75.727973,260022
320047,45.440562,-75.728114,260023
320047,45.440561,-75.728318,260024
320047,45.440560,-75.728446,260025
320047,45.440559,-75.728664,260026
320047,45.440594,-75.728817,260027
320047,45.440620,-75.728869,260028
320047,45.440665,-75.728933,260029
320047,45.440683,-75.728946,260030
320047,45.440719,-75.728960,260031
320047,45.440791,-75.728961,260032
320047,45.440890,-75.728936,260033
320047,45.441405,-75.728585,260034
320047,45.441740,-75.728385,260035
320047,45.441891,-75.728296,260036
320047,45.441891,-75.728296,270001
320047,45.441975,-75.728247,270002
320047,45.442101,-75.728185,270003
320047,45.442200,-75.728160,270004
320047,45.442326,-75.728136,270005
320047,45.442615,-75.728089,270006
320047,45.443552,-75.727948,270007
320047,45.443993,-75.727889,270008
320047,45.444041,-75.727886,270009
320047,45.444041,-75.727886,280001
320047,45.444425,-75.727857,280002
320047,45.445218,-75.727841,280003
320047,45.445731,-75.727848,280004
320047,45.445866,-75.727875,280005
320047,45.446044,-75.727904,280006
330418,45.481653,-75.682446,10001
330418,45.481674,-75.682362,10002
330418,45.481783,-75.682158,10003
330418,45.481878,-75.681404,10004
330418,45.481887,-75.681366,10005
330418,45.481887,-75.681328,10006
330418,45.481879,-75.681289,10007
330418,45.481879,-75.681264,10008
330418,45.481843,-75.681186,10009
330418,45.481825,-75.681161,10010
330418,45.481808,-75.681148,10011
330418,45.481781,-75.681122,10012
330418,45.481754,-75.681109,10013
330418,45.481727,-75.681108,10014
330418,45.481700,-75.681134,10015
330418,45.481654,-75.681197,10016
330418,45.481636,-75.681235,10017
330418,45.481608,-75.681363,10018
330418,45.481589,-75.681567,10019
330418,45.481597,-75.681746,10020
330418,45.481532,-75.682142,10021
330418,45.481494,-75.682385,10022
330418,45.481411,-75.682717,10023
330418,45.481208,-75.683559,10024
330418,45.481056,-75.684249,10025
330418,45.481056,-75.684249,20001
330418,45.481051,-75.684273,20002
330418,45.480987,-75.684413,20003
330418,45.480923,-75.684643,20004
330418,45.480985,-75.684682,20005
330418,45.481102,-75.684709,20006
330418,45.481300,-75.684750,20007
330418,45.481453,-75.684777,20008
330418,45.481615,-75.684779,20009
330418,45.481584,-75.685367,20010
330418,45.481584,-75.685431,20011
330418,45.481592,-75.685496,20012
330418,45.481610,-75.685547,20013
330418,45.481637,-75.685611,20014
330418,45.481699,-75.685689,20015
330418,45.481744,-75.685728,20016
330418,45.481780,-75.685741,20017
330418,45.481843,-75.685767,20018
330418,45.481906,-75.685781,20019
330418,45.482013,-75.685859,20020
330418,45.482380,-75.686209,20021
330418,45.482479,-75.686300,20022
330418,45.482451,-75.686350,20023
330418,45.482415,-75.686452,20024
330418,45.482342,-75.686656,20025
330418,45.482316,-75.686811,20026
330418,45.482316,-75.686811,30001
330418,45.482304,-75.686886,30002
330418,45.482295,-75.686950,30003
330418,45.482263,-75.687717,30004
330418,45.483900,-75.688006,30005
330418,45.484184,-75.688039,30006
330418,45.484184,-75.688039,40001
330418,45.485492,-75.688192,40002
330418,45.487004,-75.688393,40003
330418,45.487004,-75.688393,50001
330418,45.487183,-75.688417,50002
330418,45.488680,-75.688581,50003
330418,45.488680,-75.688581,60001
330418,45.489548,-75.688676,60002
330418,45.489539,-75.688791,60003
330418,45.489285,-75.692243,60004
330418,45.489285,-75.692243,70001
330418,45.489284,-75.692256,70002
330418,45.489167,-75.693662,70003
330418,45.489080,-75.694711,70004
330418,45.489021,-75.695555,70005
330418,45.488993,-75.695884,70006
330418,45.488993,-75.695884,80001
330418,45.488846,-75.697677,80002
330418,45.488720,-75.699316,80003
330418,45.488720,-75.699316,90001
330418,45.488566,-75.701315,90002
330418,45.488566,-75.701315,100001
330418,45.488474,-75.702510,100002
330418,45.488473,-75.702650,100003
330418,45.488473,-75.702740,100004
330418,45.488922,-75.702809,100005
330418,45.489300,-75.702878,100006
330418,45.489408,-75.702892,100007
330418,45.489337,-75.703732,100008
330418,45.489337,-75.703732,110001
330418,45.489282,-75.704388,110002
330418,45.489253,-75.704695,110003
330418,45.489206,-75.705001,110004
330418,45.489121,-75.705615,110005
330418,45.488944,-75.706572,110006
330418,45.488498,-75.708896,110007
330418,45.488144,-75.710772,110008
330418,45.488097,-75.711015,110009
330418,45.488069,-75.711270,110010
330418,45.488040,-75.711513,110011
330418,45.488012,-75.711769,110012
330418,45.488000,-75.712268,110013
330418,45.487999,-75.712319,110014
330418,45.488006,-75.712576,110015
330418,45.488006,-75.712576,120001
330418,45.488006,-75.712601,120002
330418,45.488014,-75.712844,120003
330418,45.488030,-75.713100,120004
330418,45.488056,-75.713356,120005
330418,45.488081,-75.713612,120006
330418,45.488116,-75.713869,120007
330418,45.488168,-75.714125,120008
330418,45.488220,-75.714369,120009
330418,45.488326,-75.714831,120010
330418,45.488492,-75.715601,120011
330418,45.488632,-75.716281,120012
330418,45.488955,-75.717795,120013
330418,45.489069,-75.718283,120014
330418,45.488988,-75.718321,120015
330418,45.488609,-75.718495,120016
330418,45.488545,-75.718520,120017
330418,45.488347,-75.718530,120018
330418,45.488347,-75.718530,130001
330418,45.488285,-75.718504,130002
330418,45.488222,-75.718464,130003
330418,45.488168,-75.718425,130004
330418,45.488114,-75.718373,130005
330418,45.488061,-75.718322,130006
330418,45.488016,-75.718257,130007
330418,45.487981,-75.718180,130008
330418,45.487945,-75.718103,130009
330418,45.487927,-75.718051,130010
330418,45.487656,-75.716819,130011
330418,45.487638,-75.716742,130012
330418,45.487612,-75.716652,130013
330418,45.487568,-75.716575,130014
330418,45.487532,-75.716510,130015
330418,45.487487,-75.716446,130016
330418,45.487434,-75.716407,130017
330418,45.487380,-75.716355,130018
330418,45.487326,-75.716329,130019
330418,45.487263,-75.716302,130020
330418,45.487200,-75.716276,130021
330418,45.487074,-75.716274,130022
330418,45.487011,-75.716299,130023
330418,45.486939,-75.716337,130024
330418,45.486306,-75.716828,130025
330418,45.486152,-75.716946,130026
330418,45.486152,-75.716946,140001
330418,45.484533,-75.718187,140002
330418,45.484157,-75.718480,140003
330418,45.484157,-75.718480,150001
330418,45.483710,-75.718829,150002
330418,45.483638,-75.718880,150003
330418,45.483556,-75.718981,150004
330418,45.483492,-75.719044,150005
330418,45.482885,-75.719778,150006
330418,45.482095,-75.720766,150007
330418,45.482073,-75.720798,150008
330418,45.482073,-75.720798,160001
330418,45.481878,-75.721071,160002
330418,45.480146,-75.723642,160003
330418,45.480146,-75.723642,170001
330418,45.480024,-75.723824,170002
330418,45.478588,-75.725942,170003
330418,45.477652,-75.727325,170004
330418,45.477350,-75.727766,170005
330418,45.477350,-75.727766,180001
330418,45.477034,-75.728225,180002
330418,45.476625,-75.728847,180003
330418,45.476534,-75.728999,180004
330418,45.476462,-75.729113,180005
330418,45.476316,-75.729367,180006
330418,45.476052,-75.729868,180007
330418,45.476052,-75.729868,190001
330418,45.475988,-75.729990,190002
330418,45.475578,-75.730752,190003
330418,45.475496,-75.730879,190004
330418,45.475442,-75.730930,190005
330418,45.475548,-75.731200,190006
330418,45.475593,-75.731303,190007
330418,45.475681,-75.731534,190008
330418,45.475752,-75.731753,190009
330418,45.475813,-75.731984,190010
330418,45.475884,-75.732228,190011
330418,45.475936,-75.732471,190012
330418,45.475980,-75.732728,190013
330418,45.476032,-75.732933,190014
330418,45.476076,-75.733139,190015
330418,45.476129,-75.733357,190016
330418,45.476173,-75.733511,190017
330418,45.476261,-75.733717,190018
330418,45.476376,-75.734064,190019
330418,45.476474,-75.734295,190020
330418,45.476739,-75.735002,190021
330418,45.476754,-75.735049,190022
330418,45.476754,-75.735049,200001
330418,45.477163,-75.736287,200002
330418,45.477225,-75.736480,200003
330418,45.477295,-75.736673,200004
330418,45.477375,-75.736853,200005
330418,45.477473,-75.737033,200006
330418,45.477562,-75.737201,200007
330418,45.477633,-75.737304,200008
330418,45.477812,-75.737588,200009
330418,45.477963,-75.737795,200010
330418,45.478098,-75.737955,200011
330418,45.478098,-75.737955,210001
330418,45.478115,-75.737976,210002
330418,45.478231,-75.738118,210003
330418,45.478329,-75.738222,210004
330418,45.478428,-75.738338,210005
330418,45.478589,-75.738468,210006
330418,45.478750,-75.738611,210007
330418,45.478902,-75.738741,210008
330418,45.479073,-75.738846,210009
330418,45.479234,-75.738963,210010
330418,45.479808,-75.739303,210011
330418,45.480741,-75.739814,210012
330418,45.481125,-75.740025,210013
330418,45.481125,-75.740025,220001
330418,45.481386,-75.740168,220002
330418,45.481745,-75.740365,220003
330418,45.482418,-75.740694,220004
330418,45.482607,-75.740760,220005
330418,45.482786,-75.740839,220006
330418,45.482903,-75.740879,220007
330418,45.483190,-75.741049,220008
330418,45.484096,-75.741509,220009
330418,45.484726,-75.741836,220010
330418,45.484726,-75.741836,230001
330418,45.484930,-75.741942,230002
330418,45.485029,-75.742007,230003
330418,45.485289,-75.742177,230004
330418,45.485423,-75.742268,230005
330418,45.485611,-75.742425,230006
330418,45.485799,-75.742581,230007
330418,45.485996,-75.742749,230008
330418,45.486175,-75.742931,230009
330418,45.486322,-75.743080,230010
330418,45.486322,-75.743080,240001
330418,45.486354,-75.743113,240002
330418,45.486515,-75.743294,240003
330418,45.486586,-75.743371,240004
330418,45.486756,-75.743578,240005
330418,45.486925,-75.743811,240006
330418,45.487095,-75.744056,240007
330418,45.487282,-75.744340,240008
330418,45.487574,-75.744825,240009
330418,45.487574,-75.744825,250001
330418,45.488066,-75.745643,250002
330418,45.488377,-75.746159,250003
330418,45.488341,-75.746261,250004
330418,45.488385,-75.746351,250005
330418,45.488390,-75.746360,250006
330418,45.488390,-75.746360,260001
330418,45.488385,-75.746351,260002
330418,45.487993,-75.747101,260003
330418,45.487993,-75.747101,270001
330418,45.487993,-75.747101,270002
330418,45.487948,-75.747165,270003
330418,45.487875,-75.747292,270004
330418,45.487784,-75.747418,270005
330418,45.487173,-75.748683,270006
330418,45.487173,-75.748683,280001
330418,45.486643,-75.749783,280002
330418,45.486589,-75.749898,280003
330418,45.486516,-75.750012,280004
330418,45.486434,-75.750126,280005
330418,45.486352,-75.750240,280006
330418,45.486262,-75.750341,280007
330418,45.486171,-75.750430,280008
330418,45.486071,-75.750531,280009
330418,45.485972,-75.750606,280010
330418,45.485863,-75.750669,280011
330418,45.485755,-75.750719,280012
330418,45.485647,-75.750768,280013
330418,45.485466,-75.750830,280014
330418,45.485358,-75.750854,280015
330418,45.484998,-75.750862,280016
330418,45.484917,-75.750848,280017
330418,45.484252,-75.750737,280018
330418,45.484252,-75.750737,290001
330418,45.484171,-75.750723,290002
330418,45.483730,-75.750640,290003
330418,45.483505,-75.750625,290004
330418,45.482748,-75.750755,290005
330418,45.482685,-75.750767,290006
330418,45.482641,-75.750652,290007
330418,45.482344,-75.749907,290008
330418,45.482344,-75.749907,300001
330418,45.481933,-75.748876,300002
330418,45.481835,-75.748683,300003
330418,45.481719,-75.748451,300004
330418,45.481604,-75.748219,300005
330418,45.481470,-75.747987,300006
330418,45.481399,-75.747871,300007
330418,45.480793,-75.746891,300008
330418,45.480222,-75.746011,300009
330418,45.480222,-75.746011,310001
330418,45.480098,-75.745820,310002
330418,45.479893,-75.745535,310003
330418,45.479759,-75.745355,310004
330418,45.479616,-75.745186,310005
330418,45.479500,-75.745057,310006
330418,45.479321,-75.744901,310007
330418,45.479106,-75.744719,310008
330418,45.478936,-75.744589,310009
330418,45.478739,-75.744445,310010
330418,45.477798,-75.743819,310011
330418,45.477708,-75.743767,310012
330418,45.477556,-75.743675,310013
330418,45.477412,-75.743609,310014
330418,45.477278,-75.743556,310015
330418,45.475896,-75.742949,310016
330418,45.475842,-75.742923,310017
330418,45.475698,-75.742832,310018
330418,45.475537,-75.742753,310019
330418,45.475421,-75.742658,310020
330418,45.475421,-75.742658,320001
330418,45.475394,-75.742636,320002
330418,45.475241,-75.742519,320003
330418,45.475035,-75.742362,320004
330418,45.474901,-75.742207,320005
330418,45.474723,-75.742000,320006
330418,45.474553,-75.741806,320007
330418,45.474455,-75.741689,320008
330418,45.474062,-75.741134,320009
330418,45.473919,-75.740928,320010
330418,45.473839,-75.740799,320011
330418,45.473556,-75.740405,320012
330418,45.473556,-75.740405,330001
330418,45.473393,-75.740179,330002
330418,45.473277,-75.740024,330003
330418,45.473161,-75.739894,330004
330418,45.473045,-75.739765,330005
330418,45.472880,-75.741630,330006
330418,45.473042,-75.741658,330007
330418,45.473145,-75.741626,330008
330418,45.473145,-75.741626,340001
330418,45.473204,-75.741609,340002
330418,45.473303,-75.741521,340003
330418,45.473440,-75.741356,340004
330418,45.473539,-75.741281,340005
330418,45.473591,-75.741237,340006
330418,45.473591,-75.741237,350001
330418,45.473802,-75.741054,350002
330418,45.473919,-75.740928,350003
330418,45.473839,-75.740799,350004
330418,45.473556,-75.740405,350005
330418,45.473556,-75.740405,360001
330418,45.473393,-75.740179,360002
330418,45.473277,-75.740024,360003
330418,45.473161,-75.739894,360004
330418,45.473045,-75.739765,360005
330418,45.472988,-75.740413,360006
330418,45.472988,-75.740413,370001
330418,45.472908,-75.741314,370002
330418,45.472908,-75.741314,380001
330418,45.472880,-75.741630,380002
330418,45.472666,-75.743969,380003
330418,45.472476,-75.746139,380004
330418,45.472476,-75.746139,390001
330418,45.472443,-75.746512,390002
330418,45.472277,-75.748518,390003
330418,45.472262,-75.748668,390004
330418,45.472262,-75.748668,400001
330418,45.472180,-75.749528,400002
330418,45.472102,-75.750409,400003
330418,45.472044,-75.751048,400004
330418,45.472033,-75.751304,400005
330418,45.471954,-75.752205,400006
330418,45.471954,-75.752205,410001
330418,45.471839,-75.753489,410002
330418,45.471380,-75.753547,410003
330418,45.471426,-75.754568,410004
330418,45.471426,-75.754568,420001
330418,45.471427,-75.754584,420002
330418,45.471473,-75.755736,420003
330418,45.471503,-75.756619,420004
330418,45.471520,-75.756875,420005
330418,45.471550,-75.757758,420006
330418,45.471559,-75.758042,420007
330418,45.471559,-75.758042,430001
330418,45.471624,-75.760126,430002
330418,45.471640,-75.760472,430003
330418,45.471647,-75.760689,430004
330418,45.471664,-75.760830,430005
330418,45.471673,-75.760920,430006
330418,45.471698,-75.761125,430007
330418,45.471733,-75.761343,430008
330418,45.471777,-75.761548,430009
330418,45.471811,-75.761698,430010
330418,45.471811,-75.761698,440001
330418,45.471829,-75.761779,440002
330418,45.471899,-75.762061,440003
330418,45.471988,-75.762280,440004
330418,45.472058,-75.762473,440005
330418,45.472147,-75.762692,440006
330418,45.472227,-75.762859,440007
330418,45.472280,-75.762949,440008
330418,45.472512,-75.763323,440009
330418,45.473216,-75.764420,440010
330418,45.473296,-75.764549,440011
330418,45.473394,-75.764704,440012
330418,45.473410,-75.764730,440013
330418,45.473410,-75.764730,450001
330418,45.473527,-75.764911,450002
330418,45.473652,-75.765130,450003
330418,45.473741,-75.765297,450004
330418,45.473776,-75.765375,450005
330418,45.473847,-75.765542,450006
330418,45.473936,-75.765748,450007
330418,45.473989,-75.765902,450008
330418,45.474068,-75.766210,450009
330418,45.474103,-75.766326,450010
330418,45.474156,-75.766531,450011
330418,45.474173,-75.766621,450012
330418,45.474190,-75.766749,450013
330418,45.474233,-75.767006,450014
330418,45.474259,-75.767172,450015
330418,45.474310,-75.767582,450016
330418,45.474310,-75.767582,460001
330418,45.474762,-75.771177,460002
330418,45.474762,-75.771177,470001
330418,45.474797,-75.771466,470002
330418,45.474934,-75.772529,470003
330418,45.474952,-75.772581,470004
330418,45.474969,-75.772760,470005
330418,45.474976,-75.772952,470006
330418,45.474984,-75.773119,470007
330418,45.474992,-75.773298,470008
330418,45.474982,-75.773387,470009
330418,45.474973,-75.773438,470010
330418,45.474973,-75.773490,470011
330418,45.474936,-75.773630,470012
330418,45.474883,-75.773848,470013
330418,45.474883,-75.773848,480001
330418,45.474880,-75.773859,480002
330418,45.474834,-75.774076,480003
330418,45.474769,-75.774293,480004
330418,45.474585,-75.774892,480005
330418,45.474245,-75.775936,480006
330418,45.474043,-75.776586,480007
330418,45.473859,-75.777133,480008
330418,45.473785,-75.777414,480009
330418,45.473656,-75.777821,480010
330418,45.473619,-75.777936,480011
330418,45.473601,-75.778013,480012
330418,45.473528,-75.778203,480013
330418,45.473445,-75.778381,480014
330418,45.473363,-75.778559,480015
330418,45.473281,-75.778725,480016
330418,45.473199,-75.778864,480017
330418,45.472789,-75.779601,480018
330418,45.472698,-75.779753,480019
330418,45.472483,-75.780154,480020
330418,45.472483,-75.780154,490001
330418,45.472023,-75.781010,490002
330418,45.471925,-75.780906,490003
330418,45.471666,-75.780621,490004
330418,45.471593,-75.780537,490005
330418,45.471593,-75.780537,500001
330418,45.471362,-75.780272,500002
330418,45.470494,-75.779569,500003
330418,45.469894,-75.779087,500004
330418,45.469790,-75.779001,500005
330418,45.469790,-75.779001,510001
330418,45.469026,-75.778372,510002
330418,45.468945,-75.778307,510003
330418,45.468730,-75.778137,510004
330418,45.468516,-75.777943,510005
330418,45.468359,-75.777795,510006
330418,45.468359,-75.777795,520001
330418,45.468256,-75.777696,520002
330418,45.468185,-75.777618,520003
330418,45.468104,-75.777540,520004
330418,45.468015,-75.777437,520005
330418,45.467854,-75.777255,520006
330418,45.467685,-75.777036,520007
330418,45.467533,-75.776829,520008
330418,45.467096,-75.776209,520009
330418,45.466851,-75.775854,520010
330418,45.466851,-75.775854,530001
330418,45.466766,-75.775731,530002
330418,45.466062,-75.774775,530003
330418,45.465355,-75.773769,530004
330418,45.465355,-75.773769,540001
330418,45.465045,-75.773328,540002
330418,45.464948,-75.773173,540003
330418,45.464065,-75.771946,540004
330418,45.463365,-75.770957,540005
330418,45.463365,-75.770957,550001
330418,45.462941,-75.770357,550002
330418,45.462683,-75.769996,550003
330418,45.462602,-75.769879,550004
330418,45.462549,-75.769815,550005
330418,45.462391,-75.769634,550006
330418,45.462391,-75.769634,560001
330418,45.461745,-75.768896,560002
330418,45.461513,-75.768624,560003
330418,45.461048,-75.768080,560004
330418,45.460968,-75.768028,560005
330418,45.460914,-75.767989,560006
330418,45.460842,-75.767942,560007
330418,45.460842,-75.767942,570001
330418,45.460833,-75.767937,570002
330418,45.460780,-75.767872,570003
330418,45.460619,-75.767678,570004
330418,45.460539,-75.767575,570005
