DAUID,Population
24810013,587.0,0.8983075874883449,28.0,0.04869565217391304,0.8944271909999159,44.0,0.07652173913043478,20.0,8.0,3.0,2.0,14.0,11.0,3.0,11.0,0.0,0.07272727272727272,0.02564102564102564,0.03409090909090909,0.05263157894736842,0.14893617021276595,0.13924050632911392,0.041666666666666664,0.12790697674418605,0.0,255.0,320.0,85.0,40.0,80.0,90.0,75.0,75.0,130.0,275.0,312.0,88.0,38.0,94.0,79.0,72.0,86.0,130.0
24810035,513.0,1.4074631010979937,44.0,0.0838095238095238,0.839500985563391,40.0,0.0761904761904762,28.0,16.0,14.0,3.0,8.0,8.0,6.0,1.0,0.0,0.11570247933884298,0.05904059040590406,0.15384615384615385,0.1111111111111111,0.12903225806451613,0.057971014492753624,0.0625,0.015625,0.0,270.0,255.0,105.0,30.0,70.0,130.0,90.0,65.0,35.0,242.0,271.0,91.0,27.0,62.0,138.0,96.0,64.0,35.0
24810003,429.0,0.9118446546190329,22.0,0.04943820224719101,0.5149451808938916,24.0,0.05393258426966292,3.0,19.0,3.0,8.0,3.0,4.0,2.0,4.0,0.0,0.014084507042253521,0.08796296296296297,0.05263157894736842,0.6666666666666666,0.057692307692307696,0.06557377049180328,0.024096385542168676,0.0625,0.0,210.0,235.0,60.0,20.0,55.0,65.0,85.0,60.0,100.0,213.0,216.0,57.0,12.0,52.0,61.0,83.0,64.0,100.0
24810002,376.0,0.4760952285695233,13.0,0.034666666666666665,0.6870225614927067,31.0,0.08266666666666667,7.0,6.0,4.0,0.0,8.0,6.0,3.0,4.0,6.0,0.03954802259887006,0.03015075376884422,0.0975609756097561,0.0,0.1702127659574468,0.09836065573770492,0.041666666666666664,0.10256410256410256,0.06976744186046512,170.0,205.0,45.0,30.0,55.0,55.0,75.0,35.0,80.0,177.0,199.0,41.0,30.0,47.0,61.0,72.0,39.0,86.0
24810024,612.0,0.9179449606701221,32.0,0.05245901639344262,0.7012868733182767,40.0,0.06557377049180328,17.0,15.0,9.0,1.0,6.0,10.0,3.0,3.0,8.0,0.05537459283387622,0.04918032786885246,0.06976744186046512,0.022727272727272728,0.031413612565445025,0.09090909090909091,0.038461538461538464,0.10714285714285714,0.25,290.0,320.0,120.0,45.0,185.0,120.0,75.0,25.0,40.0,307.0,305.0,129.0,44.0,191.0,110.0,78.0,28.0,32.0
24810001,567.0,0.18814417367671946,6.0,0.010619469026548672,1.4353316659052855,72.0,0.12743362831858407,4.0,2.0,2.0,8.0,7.0,19.0,6.0,5.0,25.0,0.015151515151515152,0.006600660066006601,0.02564102564102564,0.21621621621621623,0.1044776119402985,0.22093023255813954,0.05504587155963303,0.07142857142857142,0.20833333333333334,260.0,305.0,80.0,45.0,60.0,105.0,115.0,65.0,95.0,264.0,303.0,78.0,37.0,67.0,86.0,109.0,70.0,120.0
24810023,456.0,2.7390373457467403,76.0,0.17674418604651163,1.1773047658223028,50.0,0.11627906976744186,51.0,25.0,3.0,5.0,4.0,5.0,8.0,21.0,4.0,0.2073170731707317,0.11904761904761904,0.04411764705882353,0.16666666666666666,0.06779661016949153,0.07142857142857142,0.1038961038961039,0.3181818181818182,0.046511627906976744,195.0,235.0,65.0,25.0,55.0,65.0,85.0,45.0,90.0,246.0,210.0,68.0,30.0,59.0,70.0,77.0,66.0,86.0
24810022,634.0,0.8467131018964316,26.0,0.04,1.2,72.0,0.11076923076923077,21.0,5.0,19.0,4.0,13.0,2.0,11.0,12.0,11.0,0.07023411371237458,0.014925373134328358,0.1792452830188679,0.07407407407407407,0.19402985074626866,0.015748031496062992,0.08088235294117647,0.19047619047619047,0.13580246913580246,320.0,330.0,125.0,50.0,80.0,125.0,125.0,75.0,70.0,299.0,335.0,106.0,54.0,67.0,127.0,136.0,63.0,81.0
24810012,464.0,0.8204378584450455,25.0,0.053763440860215055,0.522607194334227,27.0,0.05806451612903226,12.0,13.0,4.0,1.0,5.0,2.0,6.0,3.0,6.0,0.05286343612334802,0.05485232067510549,0.0625,0.027777777777777776,0.125,0.025974025974025976,0.08108108108108109,0.04838709677419355,0.05405405405405406,215.0,250.0,60.0,35.0,45.0,75.0,80.0,65.0,105.0,227.0,237.0,64.0,36.0,40.0,77.0,74.0,62.0,111.0
24810034,521.0,0.8160882305241266,21.0,0.042,0.6308724118235002,27.0,0.054,18.0,3.0,2.0,1.0,2.0,8.0,2.0,11.0,1.0,0.06844106463878327,0.011627906976744186,0.015748031496062992,0.029411764705882353,0.034482758620689655,0.06779661016949153,0.017094017094017096,0.16666666666666666,1.0,245.0,255.0,125.0,35.0,60.0,110.0,115.0,55.0,0.0,263.0,258.0,127.0,34.0,58.0,118.0,117.0,66.0,1.0
24810011,383.0,1.6912344522870681,42.0,0.11506849315068493,1.4915285898187052,60.0,0.1643835616438356,12.0,30.0,10.0,1.0,19.0,4.0,17.0,3.0,6.0,0.06741573033707865,0.14634146341463414,0.2857142857142857,0.05263157894736842,0.2753623188405797,0.0784313725490196,0.18478260869565216,0.0410958904109589,0.13636363636363635,190.0,175.0,45.0,20.0,50.0,55.0,75.0,70.0,50.0,178.0,205.0,35.0,19.0,69.0,51.0,92.0,73.0,44.0
24810033,1018.0,0.6912543036504517,31.0,0.030541871921182268,0.5641157691336253,41.0,0.04039408866995074,17.0,14.0,5.0,0.0,4.0,12.0,7.0,8.0,5.0,0.03288201160541586,0.027944111776447105,0.023255813953488372,0.0,0.015037593984962405,0.041811846689895474,0.059322033898305086,0.14035087719298245,0.16666666666666666,500.0,515.0,210.0,45.0,270.0,275.0,125.0,65.0,25.0,517.0,501.0,215.0,45.0,266.0,287.0,118.0,57.0,30.0
24810010,430.0,1.484825202625865,43.0,0.1011764705882353,0.807319457143424,37.0,0.08705882352941176,19.0,24.0,8.0,6.0,2.0,8.0,0.0,10.0,3.0,0.09947643979057591,0.100418410041841,0.11940298507462686,0.25,0.02564102564102564,0.07079646017699115,0.0,0.2,0.09090909090909091,210.0,215.0,75.0,30.0,80.0,105.0,65.0,40.0,30.0,191.0,239.0,67.0,24.0,78.0,113.0,65.0,50.0,33.0
24810032,1031.0,0.19658927487319616,8.0,0.007729468599033816,0.7777087616032085,60.0,0.057971014492753624,6.0,2.0,7.0,12.0,8.0,9.0,16.0,4.0,4.0,0.011787819253438114,0.0038314176245210726,0.04046242774566474,0.36363636363636365,0.027303754266211604,0.030405405405405407,0.12698412698412698,0.056338028169014086,0.10256410256410256,515.0,520.0,180.0,45.0,285.0,305.0,110.0,75.0,35.0,509.0,522.0,173.0,33.0,293.0,296.0,126.0,71.0,39.0
24810006,412.0,0.6716865271074554,18.0,0.04186046511627907,0.8011619468723405,36.0,0.08372093023255814,5.0,13.0,0.0,7.0,1.0,4.0,8.0,11.0,5.0,0.02631578947368421,0.05855855855855856,0.0,0.30434782608695654,0.01694915254237288,0.0625,0.11940298507462686,0.22448979591836735,0.045454545454545456,195.0,235.0,40.0,30.0,60.0,60.0,75.0,60.0,105.0,190.0,222.0,40.0,23.0,59.0,64.0,67.0,49.0,110.0
24810028,339.0,1.4589624493356326,37.0,0.10571428571428572,0.9516902257112267,41.0,0.11714285714285715,24.0,13.0,5.0,6.0,11.0,3.0,5.0,1.0,10.0,0.15384615384615385,0.07103825136612021,0.07692307692307693,0.6666666666666666,0.28205128205128205,0.04477611940298507,0.07692307692307693,0.029411764705882353,0.16666666666666666,180.0,170.0,70.0,15.0,50.0,70.0,60.0,35.0,50.0,156.0,183.0,65.0,9.0,39.0,67.0,65.0,34.0,60.0
24810005,476.0,0.9768145508061736,30.0,0.0625,0.752772652709081,38.0,0.07916666666666666,13.0,17.0,9.0,2.0,6.0,10.0,5.0,1.0,5.0,0.05963302752293578,0.06589147286821706,0.13043478260869565,0.09090909090909091,0.13043478260869565,0.13333333333333333,0.09090909090909091,0.014492753623188406,0.03571428571428571,205.0,275.0,60.0,20.0,40.0,85.0,60.0,70.0,145.0,218.0,258.0,69.0,22.0,46.0,75.0,55.0,69.0,140.0
24810027,423.0,1.101135777277262,23.0,0.0575,1.2678722333105965,53.0,0.1325,22.0,1.0,4.0,4.0,11.0,8.0,20.0,5.0,1.0,0.10628019323671498,0.004629629629629629,0.07142857142857142,0.16666666666666666,0.4583333333333333,0.10256410256410256,0.23529411764705882,0.06666666666666667,0.012345679012345678,185.0,215.0,60.0,20.0,35.0,70.0,65.0,70.0,80.0,207.0,216.0,56.0,24.0,24.0,78.0,85.0,75.0,81.0
24810004,371.0,1.001297859079606,24.0,0.06233766233766234,0.6837634587578277,28.0,0.07272727272727272,5.0,19.0,1.0,2.0,3.0,11.0,4.0,2.0,5.0,0.02857142857142857,0.09693877551020408,0.011904761904761904,0.1111111111111111,0.09375,0.2037037037037037,0.06557377049180328,0.0425531914893617,0.06666666666666667,170.0,215.0,85.0,20.0,35.0,65.0,65.0,45.0,70.0,175.0,196.0,84.0,18.0,32.0,54.0,61.0,47.0,75.0
24810026,650.0,0.3882901373576604,14.0,0.021538461538461538,0.5491251783869153,36.0,0.055384615384615386,7.0,7.0,5.0,4.0,7.0,5.0,6.0,3.0,6.0,0.022364217252396165,0.020771513353115726,0.041666666666666664,0.12903225806451613,0.08045977011494253,0.037037037037037035,0.04411764705882353,0.036585365853658534,0.1016949152542373,320.0,330.0,125.0,35.0,80.0,130.0,130.0,85.0,65.0,313.0,337.0,120.0,31.0,87.0,135.0,136.0,82.0,59.0
24810009,491.0,0.4581495281008264,14.0,0.027722772277227723,0.6951030979874016,34.0,0.06732673267326733,5.0,9.0,12.0,1.0,5.0,3.0,2.0,5.0,6.0,0.022222222222222223,0.03383458646616541,0.17647058823529413,0.022727272727272728,0.07142857142857142,0.03409090909090909,0.020618556701030927,0.07692307692307693,0.1016949152542373,230.0,275.0,80.0,45.0,75.0,85.0,95.0,60.0,65.0,225.0,266.0,68.0,44.0,70.0,88.0,97.0,65.0,59.0
24810008,490.0,1.6457014715109584,50.0,0.10416666666666667,0.761030003788725,38.0,0.07916666666666666,20.0,30.0,3.0,10.0,6.0,4.0,10.0,1.0,4.0,0.08695652173913043,0.11538461538461539,0.041666666666666664,0.5,0.09836065573770492,0.0425531914893617,0.08695652173913043,0.014492753623188406,0.06779661016949153,250.0,230.0,75.0,30.0,55.0,90.0,105.0,70.0,55.0,230.0,260.0,72.0,20.0,61.0,94.0,115.0,69.0,59.0
24810007,440.0,0.6660917060882384,19.0,0.04367816091954023,0.6306355123407557,29.0,0.06666666666666667,12.0,7.0,8.0,1.0,3.0,8.0,5.0,3.0,1.0,0.05660377358490566,0.03070175438596491,0.1095890410958904,0.034482758620689655,0.047619047619047616,0.12903225806451613,0.0625,0.05263157894736842,0.013157894736842105,200.0,235.0,65.0,30.0,60.0,70.0,75.0,60.0,75.0,212.0,228.0,73.0,29.0,63.0,62.0,80.0,57.0,76.0
24810029,590.0,0.29845540747672983,9.0,0.015126050420168067,0.7680598716158491,41.0,0.06890756302521009,2.0,7.0,6.0,1.0,12.0,9.0,2.0,2.0,9.0,0.006734006734006734,0.023890784982935155,0.0625,0.024390243902439025,0.12244897959183673,0.10465116279069768,0.01639344262295082,0.031746031746031744,0.10714285714285714,295.0,300.0,90.0,40.0,110.0,95.0,120.0,65.0,75.0,297.0,293.0,96.0,41.0,98.0,86.0,122.0,63.0,84.0
24810031,387.0,0.36751181622491413,10.0,0.025974025974025976,0.6324555320336759,26.0,0.06753246753246753,4.0,6.0,10.0,4.0,5.0,2.0,2.0,2.0,1.0,0.021505376344086023,0.029850746268656716,0.15384615384615385,0.13793103448275862,0.05,0.018691588785046728,0.03508771929824561,0.08695652173913043,0.16666666666666666,190.0,195.0,75.0,25.0,95.0,105.0,55.0,25.0,5.0,186.0,201.0,65.0,29.0,100.0,107.0,57.0,23.0,6.0
24810030,535.0,1.6341591692598951,52.0,0.09904761904761905,0.7634508123364221,38.0,0.07238095238095238,21.0,31.0,10.0,2.0,2.0,3.0,6.0,12.0,3.0,0.08786610878661087,0.10472972972972973,0.09523809523809523,0.0625,0.031746031746031744,0.03225806451612903,0.047619047619047616,0.22641509433962265,0.047619047619047616,260.0,265.0,95.0,30.0,65.0,90.0,120.0,65.0,60.0,239.0,296.0,105.0,32.0,63.0,93.0,126.0,53.0,63.0
24810039,984.0,0.5715182987701669,23.0,0.023115577889447236,0.9028152506933088,61.0,0.061306532663316586,17.0,6.0,9.0,7.0,8.0,17.0,18.0,2.0,0.0,0.03632478632478633,0.011627906976744186,0.049723756906077346,0.08045977011494253,0.058394160583941604,0.07981220657276995,0.08450704225352113,0.02040816326530612,0.0,485.0,510.0,190.0,80.0,145.0,230.0,195.0,100.0,55.0,468.0,516.0,181.0,87.0,137.0,213.0,213.0,98.0,55.0
24810038,728.0,4.302625103521913,165.0,0.2185430463576159,0.4228568871614456,27.0,0.03576158940397351,96.0,69.0,6.0,2.0,7.0,1.0,5.0,2.0,4.0,0.30094043887147337,0.1687041564792176,0.06741573033707865,0.05263157894736842,0.08974358974358974,0.007194244604316547,0.02702702702702703,0.019417475728155338,0.041666666666666664,415.0,340.0,95.0,40.0,85.0,140.0,190.0,105.0,100.0,319.0,409.0,89.0,38.0,78.0,139.0,185.0,103.0,96.0
24810065,415.0,1.442389616184909,41.0,0.1,1.02528996493437,43.0,0.1048780487804878,18.0,23.0,13.0,2.0,6.0,2.0,0.0,7.0,13.0,0.0962566844919786,0.10087719298245613,0.19117647058823528,0.05405405405405406,0.1016949152542373,0.03508771929824561,0.0,0.08536585365853659,0.2765957446808511,205.0,205.0,55.0,35.0,65.0,55.0,65.0,75.0,60.0,187.0,228.0,68.0,37.0,59.0,57.0,65.0,82.0,47.0
24810042,750.0,0.858479062860512,26.0,0.03561643835616438,0.8836412834449391,52.0,0.07123287671232877,3.0,23.0,8.0,16.0,2.0,14.0,3.0,5.0,4.0,0.008403361344537815,0.058524173027989825,0.06015037593984962,0.47058823529411764,0.012738853503184714,0.08284023668639054,0.0234375,0.058823529411764705,0.09090909090909091,360.0,370.0,125.0,50.0,155.0,155.0,125.0,80.0,40.0,357.0,393.0,133.0,34.0,157.0,169.0,128.0,85.0,44.0
24810041,327.0,0.11094003924504582,2.0,0.006153846153846154,1.0107118588096518,34.0,0.10461538461538461,0.0,2.0,9.0,1.0,7.0,1.0,14.0,0.0,2.0,0.0,0.011299435028248588,0.11392405063291139,0.027777777777777776,0.1346153846153846,0.01639344262295082,0.21212121212121213,0.0,0.6666666666666666,150.0,175.0,70.0,35.0,45.0,60.0,80.0,30.0,5.0,150.0,177.0,79.0,36.0,52.0,61.0,66.0,30.0,3.0
24810063,412.0,1.5654400051226984,45.0,0.10843373493975904,1.2486136890881476,45.0,0.10843373493975904,24.0,21.0,2.0,3.0,1.0,2.0,20.0,2.0,15.0,0.11374407582938388,0.1044776119402985,0.0425531914893617,0.10714285714285714,0.01639344262295082,0.031746031746031744,0.25,0.046511627906976744,0.16666666666666666,235.0,180.0,45.0,25.0,60.0,65.0,100.0,45.0,75.0,211.0,201.0,47.0,28.0,61.0,63.0,80.0,43.0,90.0
24810051,531.0,0.9526527015714178,31.0,0.05849056603773585,0.7124234483867868,31.0,0.05849056603773585,15.0,16.0,11.0,1.0,11.0,3.0,4.0,1.0,0.0,0.058823529411764705,0.057971014492753624,0.15942028985507245,0.024390243902439025,0.12790697674418605,0.030927835051546393,0.031007751937984496,0.01694915254237288,0.0,270.0,260.0,80.0,40.0,75.0,100.0,125.0,60.0,50.0,255.0,276.0,69.0,41.0,86.0,97.0,129.0,59.0,50.0
24810073,250.0,1.1927453665531307,23.0,0.08679245283018867,1.0297462592748594,39.0,0.1471698113207547,19.0,4.0,3.0,2.0,3.0,9.0,9.0,9.0,4.0,0.17117117117117117,0.02877697841726619,0.13636363636363635,0.1111111111111111,0.10714285714285714,0.20454545454545456,0.16071428571428573,0.1956521739130435,0.1111111111111111,130.0,135.0,25.0,20.0,25.0,35.0,65.0,55.0,40.0,111.0,139.0,22.0,18.0,28.0,44.0,56.0,46.0,36.0
24810050,349.0,1.446481141359158,28.0,0.08615384615384615,1.446481141359158,56.0,0.1723076923076923,2.0,26.0,0.0,9.0,6.0,15.0,16.0,9.0,1.0,0.011904761904761904,0.143646408839779,0.0,0.5625,0.12244897959183673,0.17647058823529413,0.18604651162790697,0.20454545454545456,0.05263157894736842,170.0,155.0,50.0,25.0,55.0,70.0,70.0,35.0,20.0,168.0,181.0,50.0,16.0,49.0,85.0,86.0,44.0,19.0
24810072,440.0,0.40965362436334307,11.0,0.02528735632183908,0.3744728095035356,17.0,0.03908045977011494,3.0,8.0,2.0,0.0,4.0,4.0,0.0,3.0,4.0,0.014150943396226415,0.03508771929824561,0.031746031746031744,0.0,0.0784313725490196,0.047619047619047616,0.0,0.04411764705882353,0.05063291139240506,215.0,220.0,65.0,25.0,55.0,80.0,70.0,65.0,75.0,212.0,228.0,63.0,25.0,51.0,84.0,70.0,68.0,79.0
24810071,635.0,1.263085355541982,43.0,0.06615384615384616,0.7874007874011811,47.0,0.07230769230769231,29.0,14.0,7.0,2.0,7.0,14.0,5.0,4.0,8.0,0.10320284697508897,0.03954802259887006,0.06481481481481481,0.06060606060606061,0.06542056074766354,0.16279069767441862,0.03571428571428571,0.05405405405405406,0.09195402298850575,310.0,340.0,115.0,35.0,100.0,100.0,135.0,70.0,95.0,281.0,354.0,108.0,33.0,107.0,86.0,140.0,74.0,87.0
24810070,584.0,0.9341126118843573,25.0,0.04424778761061947,1.4248117403977345,75.0,0.13274336283185842,3.0,22.0,13.0,6.0,3.0,12.0,26.0,8.0,7.0,0.010452961672473868,0.07407407407407407,0.1326530612244898,0.25,0.06382978723404255,0.15384615384615385,0.20634920634920634,0.08163265306122448,0.061946902654867256,290.0,275.0,85.0,30.0,50.0,90.0,100.0,90.0,120.0,287.0,297.0,98.0,24.0,47.0,78.0,126.0,98.0,113.0
24810068,413.0,0.8888888888888888,24.0,0.05925925925925926,0.6813204318558174,28.0,0.0691358024691358,8.0,16.0,3.0,6.0,11.0,1.0,2.0,1.0,4.0,0.041666666666666664,0.07239819004524888,0.05172413793103448,0.42857142857142855,0.21568627450980393,0.01639344262295082,0.027777777777777776,0.01639344262295082,0.041666666666666664,200.0,205.0,55.0,20.0,40.0,60.0,70.0,60.0,100.0,192.0,221.0,58.0,14.0,51.0,61.0,72.0,61.0,96.0
24810045,363.0,0.6051422833504461,14.0,0.03943661971830986,1.0772944724083988,48.0,0.1352112676056338,3.0,11.0,4.0,7.0,9.0,9.0,8.0,11.0,0.0,0.01744186046511628,0.05759162303664921,0.0784313725490196,0.25,0.2903225806451613,0.20454545454545456,0.06779661016949153,0.14473684210526316,0.0,175.0,180.0,55.0,35.0,40.0,35.0,110.0,65.0,15.0,172.0,191.0,51.0,28.0,31.0,44.0,118.0,76.0,15.0
24810067,426.0,0.4964993735212329,14.0,0.03255813953488372,0.6361219716302037,28.0,0.06511627906976744,5.0,9.0,10.0,0.0,4.0,3.0,3.0,2.0,6.0,0.022727272727272728,0.043689320388349516,0.11764705882352941,0.0,0.08695652173913043,0.036585365853658534,0.036585365853658534,0.0625,0.1111111111111111,215.0,215.0,75.0,45.0,50.0,85.0,85.0,30.0,60.0,220.0,206.0,85.0,45.0,46.0,82.0,82.0,32.0,54.0
24810044,602.0,1.3500298682478438,44.0,0.07096774193548387,0.7383503845211843,42.0,0.06774193548387097,31.0,13.0,6.0,6.0,3.0,7.0,0.0,8.0,12.0,0.1111111111111111,0.04024767801857585,0.049586776859504134,0.09090909090909091,0.030927835051546393,0.07954545454545454,0.0,0.1111111111111111,0.5217391304347826,310.0,310.0,115.0,60.0,100.0,95.0,135.0,80.0,35.0,279.0,323.0,121.0,66.0,97.0,88.0,135.0,72.0,23.0
24810066,401.0,1.3407424664885434,36.0,0.08674698795180723,0.8065992869067975,38.0,0.09156626506024096,11.0,25.0,5.0,7.0,8.0,0.0,4.0,4.0,10.0,0.05339805825242718,0.1282051282051282,0.1111111111111111,0.18421052631578946,0.13793103448275862,0.0,0.0449438202247191,0.06060606060606061,0.18181818181818182,195.0,220.0,50.0,45.0,50.0,50.0,85.0,70.0,65.0,206.0,195.0,45.0,38.0,58.0,50.0,89.0,66.0,55.0
24810043,711.0,1.0547511554864493,39.0,0.05416666666666667,0.7406828681096325,41.0,0.05694444444444444,24.0,15.0,15.0,5.0,2.0,10.0,2.0,6.0,1.0,0.07038123167155426,0.04054054054054054,0.075,0.125,0.024096385542168676,0.08,0.011560693641618497,0.09375,0.038461538461538464,365.0,355.0,185.0,45.0,85.0,135.0,175.0,70.0,25.0,341.0,370.0,200.0,40.0,83.0,125.0,173.0,64.0,26.0
24810059,569.0,0.939618477299634,28.0,0.05045045045045045,0.8230902000859186,42.0,0.07567567567567568,7.0,21.0,4.0,3.0,2.0,3.0,13.0,12.0,5.0,0.025179856115107913,0.07216494845360824,0.04938271604938271,0.05263157894736842,0.029411764705882353,0.03409090909090909,0.09420289855072464,0.14634146341463414,0.09090909090909091,285.0,270.0,85.0,60.0,70.0,85.0,125.0,70.0,60.0,278.0,291.0,81.0,57.0,68.0,88.0,138.0,82.0,55.0
24810058,537.0,0.764057447960416,18.0,0.032432432432432434,1.1624763874381927,58.0,0.1045045045045045,0.0,18.0,3.0,15.0,19.0,8.0,1.0,9.0,3.0,0.0,0.0661764705882353,0.04838709677419355,0.6,0.15966386554621848,0.08695652173913043,0.013157894736842105,0.1111111111111111,0.036585365853658534,265.0,290.0,65.0,40.0,100.0,100.0,75.0,90.0,85.0,265.0,272.0,62.0,25.0,119.0,92.0,76.0,81.0,82.0
24810057,263.0,0.27472112789737807,6.0,0.022641509433962263,0.726843784311631,26.0,0.09811320754716982,2.0,4.0,5.0,2.0,1.0,3.0,9.0,4.0,2.0,0.015748031496062992,0.029411764705882353,0.125,0.11764705882352941,0.03225806451612903,0.07142857142857142,0.15254237288135594,0.0975609756097561,0.06060606060606061,125.0,140.0,45.0,15.0,30.0,45.0,50.0,45.0,35.0,127.0,136.0,40.0,17.0,31.0,42.0,59.0,41.0,33.0
24810056,578.0,0.4775669329409193,14.0,0.02456140350877193,0.9022389305052727,44.0,0.07719298245614035,3.0,11.0,9.0,17.0,7.0,5.0,2.0,4.0,0.0,0.010273972602739725,0.038461538461538464,0.0989010989010989,0.2982456140350877,0.08974358974358974,0.041666666666666664,0.017699115044247787,0.07407407407407407,0.0,295.0,275.0,100.0,40.0,85.0,115.0,115.0,50.0,65.0,292.0,286.0,91.0,57.0,78.0,120.0,113.0,54.0,65.0
24810055,510.0,1.8995165872679614,56.0,0.11428571428571428,1.0458860124413216,54.0,0.11020408163265306,38.0,18.0,7.0,12.0,10.0,13.0,0.0,7.0,5.0,0.1417910447761194,0.0743801652892562,0.0958904109589041,0.2553191489361702,0.18181818181818182,0.16666666666666666,0.0,0.08045977011494253,0.0625,230.0,260.0,80.0,35.0,65.0,65.0,90.0,80.0,75.0,268.0,242.0,73.0,47.0,55.0,78.0,90.0,87.0,80.0
